run_id,selfcal_dir,selfcal_name,label,scan_tag,start_integration,n_integrations,cycle,cycle_index,requested_niter,iterdone,nmajordone,stopcode,stack_elapsed_s,cycle_elapsed_s,tclean_elapsed_s,gaincal_elapsed_s,applycal_elapsed_s,export_elapsed_s,peak_jy_per_beam,residual_peak_jy_per_beam,model_sum_jy,dr_peak_over_residual,nminor_cycles_total,nmajor_cycles_used
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0134,scan05,134,1,sc3,3.0,2000.0,2000.0,44.0,1.0,99.59393408299366,10.84717079201073,10.564398041999084,0.10783712500415277,0.050150041992310435,0.020791167000425048,17.9290828704834,0.06193723902106285,24.233174732420594,289.4717806905519,2000.0,44.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0134,scan05,134,1,sc4,4.0,6000.0,6000.0,124.0,1.0,99.59393408299366,30.17889500000456,29.875492542007123,0.11580700000922661,0.05588275000627618,0.02008904199465178,17.895435333251953,0.026785384863615036,21.599312751321122,668.1044690741371,6000.0,124.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0134,scan05,134,1,final,5.0,10000.0,10000.0,204.0,1.0,99.59393408299366,49.5879665829998,49.463055667001754,nan,nan,0.021904458000790328,17.852157592773438,0.016990358009934425,20.36677533586044,1050.722861892322,10000.0,204.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0135,scan05,135,1,sc1,1.0,300.0,300.0,10.0,1.0,99.29298729200673,2.8236175409983844,2.5095795410015853,0.11400095799763221,0.0574486249970505,0.02083579199097585,18.58306121826172,0.17165429890155792,23.03600076586008,108.25864156725213,300.0,10.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0135,scan05,135,1,sc2,2.0,1000.0,1000.0,24.0,1.0,99.29298729200673,6.2128402090020245,5.927423875007662,0.10274354199646041,0.05311437499767635,0.02056191700103227,18.54063606262207,0.07181120663881302,24.116599421482533,258.1858310204343,1000.0,24.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0135,scan05,135,1,sc3,3.0,2000.0,2000.0,44.0,1.0,99.29298729200673,10.852180540998233,10.559544791001827,0.1070917499891948,0.05245249999279622,0.021314209006959572,18.527544021606445,0.040901441127061844,23.44993761787191,452.980225416751,2000.0,44.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0135,scan05,135,1,sc4,4.0,6000.0,6000.0,124.0,1.0,99.29298729200673,29.880586416998995,29.58088733399927,0.11137070799304638,0.05846462500630878,0.021125792001839727,18.488323211669922,0.014961883425712585,21.717406872310676,1235.6949112367104,6000.0,124.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0135,scan05,135,1,final,5.0,10000.0,10000.0,204.0,1.0,99.29298729200673,49.38748091600428,49.26404954200552,nan,nan,0.02054045799013693,18.497833251953125,0.009428796358406544,20.887504569313023,1961.8446033634816,10000.0,204.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0136,scan05,136,1,sc1,1.0,300.0,300.0,10.0,1.0,100.62888287499663,2.852275708995876,2.542132500006119,0.11959324999770615,0.05519445899699349,0.021978499993565492,18.394746780395508,0.17785492539405823,22.938543682917953,103.42556856179165,300.0,10.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0136,scan05,136,1,sc2,2.0,1000.0,1000.0,24.0,1.0,100.62888287499663,6.201502916999743,5.913869041993166,0.10273541700735223,0.05280000000493601,0.023397458004183136,18.345582962036133,0.07619485259056091,23.792065245565027,240.7719463756637,1000.0,24.0
